-2.327836379533115840e-01,9.778552451211272034e-01
1.955652253550558717e+00,3.544420546843171649e-01
9.658513141791212897e-01,5.104022347793242265e-01
-8.347258506248849130e-01,3.531324003378103482e-01
-3.260876018428426337e-01,9.527323556873351640e-01
9.273415247403908879e-01,1.073782427043241394e-01
1.707673302311421226e+00,-1.007149842918381583e-01
1.656171924060559464e+00,-3.501021273805056122e-01
-5.381610260533122858e-01,7.382635248139428619e-01
6.108709738861778371e-01,9.395698917399862848e-01
-9.036371319930598389e-01,3.202171132242618290e-01
9.101210769986672888e-01,7.241291026376548423e-01
-2.840965334288941269e-01,9.005680285351400638e-01
1.797567229911526621e+00,-8.663866826697769197e-02
7.927649625240543729e-01,8.784071145121088442e-01
-7.867375898645712073e-01,5.853731243052705535e-01
-2.115052879795843999e-01,1.754545047016388692e-01
2.107071448481073084e+00,1.301931775615603470e-01
1.215344479211280193e+00,-4.173981881339937638e-01
-8.071419170413979272e-01,5.329562020298095337e-01
2.225737243920942465e-01,-7.794252540665144724e-02
4.166824951374724639e-01,9.134861623292528376e-01
8.993761599885082836e-01,-5.151520361343527865e-01
-8.902956112341049444e-01,4.026794383763466212e-01
3.101899323632792416e-02,4.913237878874895936e-01
9.070772846772626741e-01,-4.484302270603034435e-01
1.004820928810861824e+00,1.769030728365572902e-01
3.437714850403921774e-01,-2.471996766429554460e-01
1.529407930058726661e+00,-2.475765986488084880e-01
5.841041799015844749e-01,8.513472180967308622e-01
1.719080344602013088e+00,-8.008541242952624262e-03
-8.448679892169588257e-01,8.283884364943993051e-01
-9.353912839860756279e-01,1.079670958861866092e-01
9.208724017665979034e-01,2.311827819313053145e-01
5.318280552255232330e-01,-2.496249721262253918e-01
1.701173741935844363e+00,-3.503959564700107054e-01
-9.357988404943066163e-01,2.736547719395749367e-01
7.413237302157950070e-01,-5.520410909937961685e-01
8.197587089098249402e-01,4.489563213253980889e-01
-6.516004835588204980e-01,4.565206524489351381e-01
1.902433943423872176e+00,5.269976872687693881e-01
-1.023414780541095137e+00,8.697216862151935235e-02
1.118216495982029990e+00,-5.909571513500375683e-01
4.689287385483565940e-01,9.696361162357943764e-01
7.809197654069626182e-01,4.808599293986738910e-01
1.083324054929160951e+00,2.674482049411952556e-01
3.745598405857912538e-02,1.781502711840435849e-01
-3.641719692041902601e-01,9.366198084719885575e-01
-8.049132599369401841e-01,6.557680045026149651e-01
-3.015352507738808252e-02,2.854063355497836740e-01
1.956391617415069950e+00,3.735606015182697109e-02
7.736279429382195705e-01,6.950658658698171122e-01
9.429890916687821978e-02,8.271572825905586512e-01
-9.346192141362518191e-01,5.573221152257724631e-01
8.961825129116132160e-01,5.548578368400829131e-03
-6.521760908069139662e-01,7.528210785634343871e-01
1.230308365215398991e+00,-3.539562935979013170e-01
7.395436434506026668e-02,5.799842944512009213e-01
-2.942352320363202933e-01,9.676209464544087702e-01
9.335712951358829947e-01,3.242634090574670891e-01
6.274890132177383117e-01,7.828330246196555375e-01
1.988508038672295308e+00,1.220328594678752043e-01
7.496007971504026202e-02,1.981175565538924321e-01
-9.989144441552436637e-01,-1.322729282676217144e-01
1.664173794384240512e+00,-2.272576546052598456e-01
8.010553277453753562e-01,6.198107392896914369e-01
7.281691218815387057e-01,-3.846443076233513336e-01
8.224953243534949276e-02,-1.547974439783035283e-01
-7.942413504255759760e-01,4.258208079960887904e-01
-7.016625259555246963e-01,8.828357501343901959e-01
1.162171643522482978e-01,1.015065016591670588e+00
-4.849007476231009806e-01,5.780385998940797965e-01
1.263282811439201181e+00,-5.012341600824109511e-01
1.696535589170928837e+00,-2.804545264612622879e-01
-1.276912732828265618e-01,2.112999694399500250e-01
-1.981318420149696252e-02,4.234997289547413057e-01
-5.732978295904098687e-01,7.675622749846813253e-01
1.176915903345989056e+00,-3.242753401270506153e-01
1.022590163055435264e+00,2.685804034131048512e-01
2.402723099394362127e-01,1.168217453307096143e+00
2.018334879845619656e-01,9.584453313901442062e-01
7.537449120867046881e-01,7.415247068040230483e-01
1.429900033952276606e-01,2.517949497505295176e-01
9.934407558002122940e-02,-1.781038214510197171e-02
-8.369108264856066626e-01,4.543542282602128779e-01
9.033221768291274101e-01,5.630436352028136415e-01
2.045776448911330370e+00,3.676293219461863049e-01
-4.802144063681868663e-02,9.624948286397649877e-01
4.041096784887747706e-01,-1.550246809547065896e-01
3.255583379423519497e-01,9.859556300385665661e-01
5.983433021192058332e-01,-5.356621552605831393e-01
-9.682474401881981940e-01,-5.562421253233292007e-02
5.677012247921333493e-02,2.015964416005119331e-01
1.913355351761899081e+00,3.415764382329145032e-01
4.347089777700823277e-01,-1.784168754314699179e-01
2.566024576422597514e-01,1.026690351239399668e+00
3.552733174026561636e-01,9.753961231433080359e-01
-5.610602106953431756e-01,8.265886011287187918e-01
5.965236067846431123e-01,-4.199085148089196640e-01
1.823565266346119484e+00,3.523680972151502222e-01
1.635274715520402822e+00,-3.540777714370746398e-01
2.110148933697711393e-02,1.500356352836617335e-01
1.454023702107998695e+00,-3.972722747737421622e-01
4.019529876956426939e-01,-4.996890903631276970e-01
4.765103231082850610e-01,7.068828582738201360e-01
2.099333551848355794e-01,-4.374560105277742750e-01
7.880066069739206924e-02,1.966345921380362183e-01
3.923443221130256675e-01,9.780300762748171950e-01
1.981530103343803528e+00,3.940178920353113456e-01
1.901882585262301806e+00,4.018068766071984932e-01
-1.865367961653487949e-01,9.432563807260391231e-01
-9.884079268976928567e-01,1.728160902671144750e-01
1.068583216391720381e+00,4.231163947497836864e-01
-7.700028096814737211e-01,5.051631482461660383e-01
9.412738850572037741e-01,2.822940531158792954e-01
1.855103358196353636e+00,-1.874937539593205804e-01
8.189253653220520679e-01,2.887580624491148384e-01
-1.016958365260505648e+00,2.779889195275950242e-01
-1.026280502877988443e+00,-1.446778998768105673e-02
-8.213378865526916872e-01,3.776186225999229040e-01
1.475030746145467031e-01,1.086477849975427512e+00
-9.411606095635361990e-01,2.076456125911859962e-01
-5.606103865359504113e-01,8.593880483403047998e-01
1.872777477604898211e+00,-1.408618055922079837e-01
7.717007438341029202e-01,7.344323314776460832e-01
8.853558342214802590e-02,6.648122092967555519e-01
-1.107102558494647226e+00,-7.250715564570675564e-02
1.119860984900253875e+00,-4.497791647787080516e-01
6.997701396096119020e-02,6.142819766938803494e-02
-4.327325160424261297e-01,9.857945580600462332e-01
-2.856668981701889209e-01,8.946736302061462087e-01
-9.364724182592953916e-02,1.851098374264874002e-01
7.581432671237897658e-02,1.078210695011126097e+00
1.809360779607372738e+00,-1.740893655105665294e-01
1.607082049612795549e+00,-2.804545100291916393e-01
1.047095740057845559e+00,1.236011194822723147e-01
1.563055008311108995e+00,-8.794745666348852131e-02
6.152450720965714215e-01,7.136669966061637282e-01
7.758572429992712793e-01,-5.484091058157483101e-01
-6.391407879263288905e-01,8.217427285396767811e-01
-5.507422475968853925e-02,2.819574571944466479e-01
5.131738967127438267e-01,6.346616199119441415e-01
8.431413292128815407e-01,-5.884510029852081381e-01
-9.561924743761792689e-01,9.201236944775410820e-02
1.747066520821198010e-01,6.752838343842004765e-02
2.314861581783502209e-01,-4.184963435454952529e-02
5.315804540826819524e-01,-4.143269010240583361e-01
6.534863258203774672e-01,4.791645252781903119e-01
-4.212131991508193396e-01,9.780767944136821157e-01
-1.534383930805604535e-01,1.130365071205717609e+00
7.605154252348302890e-01,6.270654393800524362e-01
3.834851040490869223e-01,1.090908689271364862e+00
-7.747402285898593588e-01,6.873701730883610139e-01
-1.230934481890904042e-01,1.160259050902603839e+00
-6.593209690610053464e-01,7.127029616634719122e-01
3.945407213613766340e-02,1.101689977089391481e-01
9.570627206740338344e-02,9.800220728377148083e-01
1.957318630444239593e+00,2.281427531414669529e-01
-9.306378426657144209e-02,1.018187032908023149e+00
6.926512520151806296e-03,1.039769808208927948e+00
-8.511366130819203457e-01,3.511536525090785399e-01
3.966099180837163729e-01,-2.215435620971300534e-01
1.898232055842773436e+00,1.334255236741978545e-01
4.520712841410679528e-01,1.011286995055049154e+00
7.236079107562708168e-02,9.558025486085490463e-02
-1.880860042738143612e-01,7.758859265526504290e-01
-9.137309954691780201e-01,5.443202230840990530e-02
1.913247291186748633e+00,9.230576148238872625e-02
8.803093024932955313e-01,-4.755300429044411192e-01
-8.120792511160237481e-01,5.868867863578204336e-01
-8.375812381137089091e-02,8.476848695871900263e-01
8.154128897719048474e-01,5.186307042527051048e-02
1.889425247221271364e+00,-3.292022116302222023e-02
7.286335385979678114e-02,6.058588822364951998e-02
9.998496983001409211e-01,4.988810211414203555e-01
1.125132301556945436e+00,-5.802701933781075905e-01
1.713682295838584224e+00,-1.665562479778228688e-01
2.225779166742137549e-01,-4.552584301664743260e-01
-1.184182573245142089e+00,2.445507767927254661e-01
9.489136861677086587e-01,6.783349934550918503e-01
1.723438022945962711e+00,-1.003573257404819508e-01
7.125841910675584367e-02,3.048802962996756127e-01
1.153611122932168165e+00,-3.898867732358617805e-02
1.048709354429339102e+00,-4.098871471971421987e-01
1.216333694220230299e+00,4.998315820310007818e-02
3.752448593760790985e-01,8.580382386653991889e-01
3.652024587608590500e-01,8.379312524400863715e-01
-7.440040106519326679e-01,6.130873430488203990e-01
1.831707424803020456e-01,5.181053833016582288e-01
-8.322830286688684964e-01,4.070005364956697513e-01
1.282057232146968373e-01,1.234543656588142913e+00
8.079089372854518780e-01,5.361160361045590461e-01
2.424334007313547756e-01,1.065860481671198068e+00
8.683259043710847003e-01,-3.485313555479975234e-01
1.049561612912579989e+00,-5.610027214141946050e-01
1.279349526074281262e-01,1.364297173599502866e+00
8.648779718578807341e-01,5.029517856265712794e-01
6.271611567229584683e-01,-4.346646657515355061e-01
-6.946077952109417364e-01,4.335518024940208104e-01
5.534483042759252847e-01,6.583212896749632836e-01
1.111157778781979744e+00,-4.852742429213478537e-01
5.154407820139690344e-01,-4.112156256206858096e-01
-9.243897985521962735e-01,2.558278795215704338e-01
1.790109275765715990e+00,-1.682152343143823170e-01
5.949325282359010370e-01,-2.871823509186599566e-01
2.060226031980635586e+00,2.331222320625368494e-01
1.731533599408865642e+00,3.842890234208297673e-01
-4.100521451410001905e-01,1.099407152710392577e+00
1.436310570871633718e+00,-6.032692472968470554e-01
3.013202028680087019e-01,-2.485761629633871928e-01
-4.289614300864155183e-01,1.191171176857789726e+00
1.437257239453003654e+00,-4.098536450529998154e-01
1.806845349555445068e+00,9.060295098748674669e-02
1.957711702511946150e+00,-2.637848463144520927e-04
1.792764409591129704e+00,1.531130330864547973e-01
-5.229432706542747056e-03,2.284897444788347998e-01
8.427275380021922446e-01,-4.749266828253029260e-01
-7.700266044438097701e-01,9.820126492415451325e-02
3.137640339186604233e-01,4.926528167542422176e-01
3.694455006286074816e-01,1.135707893478340669e+00
-5.182073341457341803e-02,7.662900261214306008e-01
1.331893547110770903e+00,-4.441002885279636270e-01
-1.006289069006045755e+00,3.845803129306493151e-01
-9.412301146041187616e-01,2.038517897545524260e-01
-4.869726758307577619e-01,6.176813351684738995e-01
-6.636915457454269918e-01,6.725561252185777716e-01
-1.055021645139534225e+00,3.420609958901543735e-01
1.945498308410382293e+00,2.639334307266021917e-01
1.659926716864084772e+00,-2.256999924804477531e-01
1.075093157880359307e+00,-4.897970058308963592e-01
4.599992569244332197e-01,9.738711642891378917e-01
1.996632228572274848e+00,5.221084435387582934e-01
6.831841604202570917e-01,-4.842563836755835460e-01
-7.607498390252200871e-01,3.793021537504475127e-01
3.962240474028399517e-01,1.006520127364821660e+00
1.534506489305879962e+00,-3.033049806192128495e-01
1.811147814016387692e+00,8.196967392207893388e-02
-5.914115992358344176e-01,5.255248064217777904e-01
8.814639023483508140e-01,5.296547693961402015e-01
4.006938896079924040e-01,8.664602539106331935e-01
8.663856936900588002e-01,2.557981094865204863e-01
1.984982096755717906e+00,1.945125490128793433e-01
2.675512982091519110e-01,-2.019152418336445098e-01
2.079118032783936698e+00,3.025657531211950468e-01
5.106813499762081765e-01,-1.473767457988436891e-01
3.964773286118526974e-01,8.809493839640489821e-01
1.979459725672660486e+00,4.285759895122759344e-01
-8.628532162844307005e-03,5.804042337509692784e-01
1.966728390062346676e+00,-6.005978317698629221e-02
3.571543936367316263e-02,8.165020767003816626e-02
1.054359267248626164e+00,-5.697346700869605485e-01
2.012415525753341872e-01,8.093710279583762879e-02
-1.025857839202737765e+00,3.106614336402221954e-02
2.836953324406387700e-01,8.725469704293989937e-01
1.801421132453177254e+00,-1.012052880098646968e-01
9.740270173947910282e-01,1.057567284488077353e-01
-1.610467504173986319e-01,9.760390764304703870e-01
1.823569494218213016e+00,1.282245219740589803e-01
-1.079753863335727981e+00,1.633864086090379419e-01
1.287404242445623070e-01,1.012115847893127807e+00
-7.762135115530078844e-01,6.274755040885663382e-01
-5.783537257186984748e-01,8.759473739973481221e-01
4.335159749674163954e-01,9.986165602295552501e-01
7.053853035043244901e-01,-4.633891648453521972e-01
-3.402077179669256712e-01,9.674024473307142324e-01
1.270435303725149456e+00,-5.314631637105724504e-01
7.091397249137219028e-01,-4.756617060711623157e-01
1.137236170311727745e+00,-4.691216384858384325e-01
1.955608851192668585e+00,-2.272689493612847778e-02
5.451354677096308388e-01,7.990114450793688317e-01
6.697468916584075060e-01,-3.963836931122106666e-01
-6.359810799431200867e-02,1.179420632042138123e-01
1.775741575838763353e+00,-5.457818964668302575e-02
2.503350616705931619e-01,-1.922999095312697970e-01
4.419847428212563822e-01,-2.594868127143111769e-01
-5.873076660337908095e-01,8.941010083567604294e-01
1.351400428144331201e-01,1.136281099902864078e+00
1.927057946759519691e+00,1.869419570519145479e-01
5.317047622625719061e-01,-4.464519088118588108e-01
1.150221446226926458e+00,-6.108177008746952241e-01
1.801504453643690384e+00,2.101683767464940789e-01
8.330389596357600235e-01,7.339235180498178135e-01
5.447593047108698627e-01,9.181427910018575833e-01
1.446140766952209500e+00,-2.594615886550387107e-01
-6.649614801034280376e-01,6.701923443794046698e-01
1.809557685344963307e+00,-1.828637727818160919e-01
9.724163839997564951e-01,-5.790032628016626992e-01
7.721619728183396481e-01,-3.288162029626737204e-01
3.928156020640612978e-01,-4.044874128727463103e-01
2.050058344580101721e+00,4.208790223073057835e-01
-4.819607493010732990e-02,-1.486236898674388740e-01
4.206373482651344919e-01,9.386550285698213036e-01
1.518505576029097082e+00,-5.570023244092776604e-01
1.829045553870764840e+00,2.187858760182060658e-01
1.883356546467795267e+00,2.938164135887196826e-01
7.257385312008568512e-01,5.678592383551992473e-01
-8.092807958733773122e-01,6.024684876409712730e-01
6.977943775801257464e-01,9.599021933027767073e-01
7.687597511237811987e-02,6.574286545839391760e-01
2.757860233358251922e-01,2.862022304240598169e-02
-7.080801191189095567e-01,5.092479258168031153e-01
1.357696730283385556e+00,-4.007746207038435093e-01
5.921728381302006072e-01,9.772527206536532063e-01
7.755086138151927599e-01,5.890304703394314556e-01
1.706953207414310780e+00,-1.749543245170652739e-01
1.177353160204324400e-01,8.823912896096792746e-01
-7.244578204268523614e-01,8.439149187417009923e-01
5.245937425659399356e-01,-2.998270604307771148e-01
-5.600170558695243272e-01,8.860745470115434230e-01
-2.036558232358949005e-01,9.749924769050881679e-01
1.973820693467267073e+00,2.559548683454071494e-01
1.935045351157830718e+00,3.333066440471239567e-01
-9.761234998645894612e-01,1.573585600909001014e-01
5.527182106242678472e-01,9.991015089950534556e-01
6.117904762531665153e-01,-3.289890831953606321e-01
2.068415375590073602e+00,5.927590555963111463e-01
-1.022140901412840419e+00,-1.134160023525339345e-01
6.754102231256454703e-01,7.597452237851310963e-01
5.558249300099418061e-02,3.408970858204807275e-01
2.349047696990267109e-01,8.102177213078873841e-01
-2.095254365459723878e-01,9.952752505758840629e-01
5.610758329701978075e-01,7.745242508708896079e-01
4.419702101148355045e-01,8.678090087142533715e-01
5.740289749367283312e-01,8.284624362846269019e-01
9.409365554937703102e-01,-6.054526354329106130e-01
-6.154316947056248654e-01,6.519494569817462226e-01
1.872122614735072466e+00,-5.672730696979401410e-02
-7.188986396569558845e-01,7.984826191595268963e-01
-7.513139714470008501e-01,4.384814682060713675e-01
2.146292941328976855e+00,4.145601437393651167e-01
7.620243259090373478e-01,6.155473441074597041e-01
4.314817838709708586e-01,-3.354479462961587610e-01
1.150151900296832341e+00,1.125352892752772699e-01
1.673126287189040662e+00,-3.115260923433788021e-01
4.887703244821181570e-01,8.068477883335476442e-01
7.228131040583857247e-02,7.339321023007450151e-02
-1.765933271686878081e-01,6.710233821835294155e-01
-8.613251160063793987e-01,1.282986005779715721e-01
-9.045678124832496891e-01,3.577020333671224184e-01
1.623172365586679211e+00,-3.918752705234483380e-01
8.974236964553632401e-01,-2.869918818992793497e-02
5.229623424487641614e-01,5.793285796839793278e-01
7.993762106929069855e-01,5.133028490748876571e-01
6.343716579048126469e-01,-6.408274052715037250e-01
1.866129664885312484e-02,4.272402287683750299e-01
-1.030126885205392556e-01,7.896320684439953608e-01
-1.304136446759674717e-01,9.568766021064412097e-01
9.984112428590893873e-02,1.970241526651076991e-01
9.529945174654499973e-02,-1.243788338844042246e-01
-4.011407500019975592e-02,9.442355739475115639e-01
1.196753492618812365e+00,-3.917814980052264362e-01
1.947252304274825985e+00,8.345900083623056243e-02
1.269337186220873770e+00,-6.559684829386553950e-01
-1.012130660112871006e+00,3.728819840244748107e-01
-5.833802869293396309e-01,9.122297403787739123e-01
3.989724582711934309e-02,9.877702848949587722e-01
2.160338588811494542e-02,9.762743595978740085e-01
-3.741634970849244679e-02,3.474151060434242932e-01
-6.179904659145298851e-01,7.639579533635127984e-01
1.310439263307529578e-01,-2.410643725045289454e-01
